EmpID,PMS,Process Name,Sub Process Name,Date,Target,Achieved,Daily Work hours,Hourly Target,Achieved,Percentage
RMCB 1518,Cerner,SB,Eligibility,5/12/2026,180,180,8,22.5,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/12/2026,20,58,8,2.5,23.2,290%
RMCB 1518,Cerner,SB,Eligibility,5/13/2026,0,31,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/13/2026,200,192,8,25,7.68,96%
RMCB 1518,Cerner,SB,Eligibility,5/14/2026,200,220,8,25,8.8,110%
RMCB 1518,Cerner,SB,Eligibility,5/14/2026,0,50,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/15/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/16/2026,200,92,8,25,3.68,46%
RMCB 1518,Cerner,SB,Eligibility,5/18/2026,200,229,8,25,9.16,115%
RMCB 1518,Cerner,SB,Eligibility,5/18/2026,0,51,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/19/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/19/2026,0,76,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/20/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/20/2026,0,60,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/21/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/21/2026,0,79,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/22/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/22/2026,0,86,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/26/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/26/2026,0,76,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/27/2026,200,209,8,25,8.36,105%
RMCB 1518,Cerner,SB,Eligibility,5/27/2026,0,77,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/28/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/28/2026,0,69,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/29/2026,200,209,8,25,8.36,105%
RMCB 1518,Cerner,SB,Eligibility,5/29/2026,0,70,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,5/30/2026,92,92,8,11.5,8,100%
RMCB 1518,Cerner,SB,Eligibility,5/30/2026,14,14,8,1.75,8,100%
RMCB 1518,Cerner,SB,Eligibility,6/1/2026,200,209,8,25,8.36,105%
RMCB 1518,Cerner,SB,Eligibility,6/1/2026,0,74,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/2/2026,200,204,8,25,8.16,102%
RMCB 1518,Cerner,SB,Eligibility,6/2/2026,0,85,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/3/2026,200,205,8,25,8.2,103%
RMCB 1518,Cerner,SB,Eligibility,6/3/2026,0,70,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/4/2026,200,200,8,25,8,100%
RMCB 1518,Cerner,SB,Eligibility,6/5/2026,200,169,8,25,6.76,85%
RMCB 1518,Cerner,SB,Eligibility,6/5/2026,0,92,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/8/2026,200,193,8,25,7.72,97%
RMCB 1518,Cerner,SB,Eligibility,6/8/2026,0,135,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/9/2026,200,199,8,25,7.96,100%
RMCB 1518,Cerner,SB,Eligibility,6/9/2026,0,11,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/10/2026,200,203,8,25,8.12,102%
RMCB 1518,Cerner,SB,Eligibility,6/10/2026,0,103,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/11/2026,200,181,8,25,7.24,91%
RMCB 1518,Cerner,SB,Eligibility,6/11/2026,0,63,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Eligibility,6/12/2026,200,178,8,25,7.12,89%
RMCB 1518,Cerner,SB,Eligibility,6/12/2026,0,70,8,0,#DIV/0!,#DIV/0!
RMCB 1518,Cerner,SB,Hold Reviewedand released,4/24/2026,67,67,8,8.375,8,100%
RMCB 1518,Cerner,SB,Hold Reviewedand released,4/25/2026,61,61,8,7.625,8,100%
RMCB 1518,Cerner,SB,Rejection,4/9/2026,10,10,8,1.25,8,100%
RMCB 1518,Cerner,SB,Rejection,4/10/2026,11,11,8,1.375,8,100%
RMCB 1518,Cerner,SB,Rejection,4/14/2026,10,10,8,1.25,8,100%
RMCB 1518,Cerner,SB,Rejection,4/17/2026,12,12,8,1.5,8,100%
RMCB 1518,Cerner,SB,Rejection,5/12/2026,0,5,8,0,#DIV/0!,#DIV/0!
RMCB 1520,Advanced MD,SB,Charge Entry,4/1/2026,100,95,8,12.5,7.6,95%
RMCB 1520,Advanced MD,SB,Charge Entry,4/2/2026,100,92,8,12.5,7.36,92%
RMCB 1520,Advanced MD,SB,Charge Entry,4/3/2026,100,100,8,12.5,8,100%
RMCB 1520,Advanced MD,SB,Charge Entry,4/6/2026,100,100,8,12.5,8,100%
RMCB 1520,Advanced MD,SB,Charge Entry,4/7/2026,100,95,8,12.5,7.6,95%
RMCB 1520,Advanced MD,SB,Charge Entry,4/9/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,4/10/2026,100,96,8,12.5,7.68,96%
RMCB 1520,Advanced MD,SB,Charge Entry,4/13/2026,100,100,8,12.5,8,100%
RMCB 1520,Advanced MD,SB,Charge Entry,4/15/2026,100,95,8,12.5,7.6,95%
RMCB 1520,Advanced MD,SB,Charge Entry,4/16/2026,100,100,8,12.5,8,100%
RMCB 1520,Advanced MD,SB,Charge Entry,4/17/2026,100,105,8,12.5,8.4,105%
RMCB 1520,Advanced MD,SB,Charge Entry,4/20/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,4/21/2026,100,110,8,12.5,8.8,110%
RMCB 1520,Advanced MD,SB,Charge Entry,4/22/2026,100,86,8,12.5,6.88,86%
RMCB 1520,Advanced MD,SB,Charge Entry,4/24/2026,100,102,8,12.5,8.16,102%
RMCB 1520,Advanced MD,SB,Charge Entry,4/25/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,4/27/2026,100,106,8,12.5,8.48,106%
RMCB 1520,Advanced MD,SB,Charge Entry,4/28/2026,100,95,8,12.5,7.6,95%
RMCB 1520,Advanced MD,SB,Charge Entry,4/29/2026,100,110,8,12.5,8.8,110%
RMCB 1520,Advanced MD,SB,Charge Entry,4/30/2026,100,85,8,12.5,6.8,85%
RMCB 1520,Advanced MD,SB,Charge Entry,5/1/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/2/2026,100,50,8,12.5,4,50%
RMCB 1520,Advanced MD,SB,Charge Entry,5/5/2026,100,102,8,12.5,8.16,102%
RMCB 1520,Advanced MD,SB,Charge Entry,5/6/2026,100,98,8,12.5,7.84,98%
RMCB 1520,Advanced MD,SB,Charge Entry,5/7/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/8/2026,100,85,8,12.5,6.8,85%
RMCB 1520,Advanced MD,SB,Charge Entry,5/11/2026,100,100,8,12.5,8,100%
RMCB 1520,Advanced MD,SB,Charge Entry,5/12/2026,100,95,8,12.5,7.6,95%
RMCB 1520,Advanced MD,SB,Charge Entry,5/13/2026,100,83,8,12.5,6.64,83%
RMCB 1520,Advanced MD,SB,Charge Entry,5/14/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/15/2026,100,120,8,12.5,9.6,120%
RMCB 1520,Advanced MD,SB,Charge Entry,5/18/2026,100,103,8,12.5,8.24,103%
RMCB 1520,Advanced MD,SB,Charge Entry,5/19/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/20/2026,100,115,8,12.5,9.2,115%
RMCB 1520,Advanced MD,SB,Charge Entry,5/21/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/22/2026,100,105,8,12.5,8.4,105%
RMCB 1520,Advanced MD,SB,Charge Entry,5/26/2026,100,102,8,12.5,8.16,102%
RMCB 1520,Advanced MD,SB,Charge Entry,5/27/2026,100,90,8,12.5,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,5/28/2026,100,110,8,12.5,8.8,110%
RMCB 1520,Advanced MD,SB,Charge Entry,5/29/2026,100,88,8,12.5,7.04,88%
RMCB 1520,Advanced MD,SB,Charge Entry,5/30/2026,100,50,8,12.5,4,50%
RMCB 1520,Advanced MD,SB,Charge Entry,6/1/2026,120,110,8,15,7.333333333,92%
RMCB 1520,Advanced MD,SB,Charge Entry,6/2/2026,120,105,8,15,7,88%
RMCB 1520,Advanced MD,SB,Charge Entry,6/3/2026,120,115,8,15,7.666666667,96%
RMCB 1520,Advanced MD,SB,Charge Entry,6/4/2026,120,107,8,15,7.133333333,89%
RMCB 1520,Advanced MD,SB,Charge Entry,6/5/2026,120,125,8,15,8.333333333,104%
RMCB 1520,Advanced MD,SB,Charge Entry,6/8/2026,120,115,8,15,7.666666667,96%
RMCB 1520,Advanced MD,SB,Charge Entry,6/9/2026,120,125,8,15,8.333333333,104%
RMCB 1520,Advanced MD,SB,Charge Entry,6/10/2026,120,118,8,15,7.866666667,98%
RMCB 1520,Advanced MD,SB,Charge Entry,6/11/2026,120,102,8,15,6.8,85%
RMCB 1520,Advanced MD,SB,Charge Entry,6/12/2026,120,110,8,15,7.333333333,92%
RMCB 1520,Advanced MD,SB,Charge Entry,6/15/2026,120,105,8,15,7,88%
RMCB 1520,Advanced MD,SB,Charge Entry,6/16/2026,120,108,8,15,7.2,90%
RMCB 1520,Advanced MD,SB,Charge Entry,6/17/2026,120,113,8,15,7.533333333,94%
RMCB 1520,Advanced MD,SB,Charge Entry,6/18/2026,120,110,8,15,7.333333333,92%
RMCB 1525,Cerner,SB,APCM,4/1/2026,100,101,8,12.5,8.08,101%
RMCB 1525,Cerner,SB,APCM,4/2/2026,50,66,8,6.25,10.56,132%
RMCB 1525,Cerner,SB,APCM,4/2/2026,50,50,8,6.25,8,100%
RMCB 1525,Cerner,SB,APCM,5/15/2026,41,41,8,5.125,8,100%
RMCB 1525,Cerner,SB,APCM,5/26/2026,66,66,8,8.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/8/2026,100,102,8,12.5,8.16,102%
RMCB 1525,Cerner,SB,Charge Entry,4/13/2026,46,60,8,5.75,10.43478261,130%
RMCB 1525,Cerner,SB,Charge Entry,4/14/2026,100,104,8,12.5,8.32,104%
RMCB 1525,Cerner,SB,Charge Entry,4/14/2026,0,65,8,0,#DIV/0!,#DIV/0!
RMCB 1525,Cerner,SB,Charge Entry,4/15/2026,259,259,8,32.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/16/2026,303,303,8,37.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/17/2026,337,337,8,42.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/20/2026,500,500,8,62.5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/21/2026,437,437,8,54.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/21/2026,31,31,8,3.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/22/2026,77,77,8,9.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/22/2026,192,192,8,24,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/23/2026,73,73,8,9.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/23/2026,163,163,8,20.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/24/2026,55,55,8,6.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/25/2026,51,51,8,6.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/27/2026,93,93,8,11.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/28/2026,63,63,8,7.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/28/2026,70,70,8,8.75,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/29/2026,48,48,8,6,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/29/2026,64,64,8,8,8,100%
RMCB 1525,Cerner,SB,Charge Entry,4/30/2026,33,33,8,4.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/1/2026,80,80,8,10,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/4/2026,97,97,8,12.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/5/2026,9,9,8,1.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/6/2026,28,28,8,3.5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/7/2026,93,93,8,11.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/8/2026,31,31,8,3.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/11/2026,79,79,8,9.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/12/2026,58,58,8,7.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/14/2026,75,75,8,9.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/15/2026,57,57,8,7.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/18/2026,105,105,8,13.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/19/2026,45,45,8,5.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/20/2026,38,38,8,4.75,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/21/2026,34,34,8,4.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/27/2026,57,57,8,7.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/28/2026,87,87,8,10.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,5/29/2026,40,40,8,5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/1/2026,63,63,8,7.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/1/2026,30,30,8,3.75,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/2/2026,36,36,8,4.5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/2/2026,47,47,8,5.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/2/2026,20,20,8,2.5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/3/2026,24,24,8,3,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/3/2026,41,41,8,5.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/4/2026,17,17,8,2.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/4/2026,62,62,8,7.75,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/5/2026,73,73,8,9.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/5/2026,41,41,8,5.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/8/2026,51,51,8,6.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/8/2026,40,40,8,5,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/9/2026,74,74,8,9.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/10/2026,37,37,8,4.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/10/2026,66,66,8,8.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/11/2026,17,17,8,2.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/11/2026,83,83,8,10.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry,6/12/2026,91,91,8,11.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,4/3/2026,77,81,8,9.625,8.415584416,105%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,4/24/2026,43,43,8,5.375,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,4/25/2026,20,20,8,2.5,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,4/30/2026,57,57,8,7.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/1/2026,24,24,8,3,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/4/2026,65,65,8,8.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/5/2026,10,10,8,1.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/7/2026,29,29,8,3.625,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/12/2026,25,27,8,3.125,8.64,108%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/15/2026,16,16,8,2,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/18/2026,7,7,8,0.875,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/20/2026,16,16,8,2,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,5/21/2026,9,9,8,1.125,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,6/4/2026,58,58,8,7.25,8,100%
RMCB 1525,Cerner,SB,Charge Entry WoundDoc,6/8/2026,13,13,8,1.625,8,100%
RMCB 1525,Cerner,SB,Eligibility,4/3/2026,23,23,8,2.875,8,100%
RMCB 1525,Cerner,SB,Eligibility,4/6/2026,100,95,8,12.5,7.6,95%
RMCB 1525,Cerner,SB,Eligibility,4/7/2026,100,84,8,12.5,6.72,84%
RMCB 1525,Cerner,SB,Eligibility,4/13/2026,54,54,8,6.75,8,100%
RMCB 1525,Cerner,SB,Eligibility,4/30/2026,52,52,8,6.5,8,100%
RMCB 1525,Cerner,SB,Eligibility,5/11/2026,35,35,8,4.375,8,100%
RMCB 1525,Cerner,SB,Eligibility,5/12/2026,20,20,8,2.5,8,100%
RMCB 1525,Cerner,SB,Eligibility,5/13/2026,44,44,8,5.5,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,4/25/2026,130,130,8,16.25,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,4/27/2026,72,72,8,9,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,5/4/2026,15,15,8,1.875,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,5/5/2026,82,82,8,10.25,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,5/8/2026,113,113,8,14.125,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,5/15/2026,67,67,8,8.375,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,5/26/2026,23,23,8,2.875,8,100%
RMCB 1525,Cerner,SB,Hold Reviewedand released,6/2/2026,9,9,8,1.125,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,4/28/2026,45,45,8,5.625,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,5/5/2026,65,65,8,8.125,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,5/6/2026,91,91,8,11.375,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,5/19/2026,32,32,8,4,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,5/20/2026,30,30,8,3.75,8,100%
RMCB 1525,Cerner,SB,IR Demo & Eligibility,5/21/2026,17,17,8,2.125,8,100%
RMCB 1525,Cerner,SB,Misc,5/14/2026,82,82,8,10.25,8,100%
RMCB 1525,Cerner,SB,Rejection,5/13/2026,5,5,8,0.625,8,100%
RMCB 1525,Cerner,SB,Selfpay Adjustment Taken,6/3/2026,16,16,8,2,8,100%
RMCB 1526,Cerner,SB,Eligibility,4/10/2026,59,59,8,7.375,8,100%
RMCB 1526,Cerner,SB,Rejection,4/1/2026,70,70,8,8.75,8,100%
RMCB 1526,Cerner,SB,Rejection,4/2/2026,70,58,8,8.75,6.628571429,83%
RMCB 1526,Cerner,SB,Rejection,4/3/2026,70,57,8,8.75,6.514285714,81%
RMCB 1526,Cerner,SB,Rejection,4/6/2026,70,52,8,8.75,5.942857143,74%
RMCB 1526,Cerner,SB,Rejection,4/7/2026,70,61,8,8.75,6.971428571,87%
RMCB 1526,Cerner,SB,Rejection,4/8/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,4/9/2026,17,17,8,2.125,8,100%
RMCB 1526,Cerner,SB,Rejection,4/14/2026,70,62,8,8.75,7.085714286,89%
RMCB 1526,Cerner,SB,Rejection,4/16/2026,70,54,8,8.75,6.171428571,77%
RMCB 1526,Cerner,SB,Rejection,4/17/2026,60,40,8,7.5,5.333333333,67%
RMCB 1526,Cerner,SB,Rejection,4/20/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,4/21/2026,70,52,8,8.75,5.942857143,74%
RMCB 1526,Cerner,SB,Rejection,4/22/2026,70,58,8,8.75,6.628571429,83%
RMCB 1526,Cerner,SB,Rejection,4/24/2026,70,55,8,8.75,6.285714286,79%
RMCB 1526,Cerner,SB,Rejection,4/25/2026,70,42,8,8.75,4.8,60%
RMCB 1526,Cerner,SB,Rejection,4/27/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,4/28/2026,70,57,8,8.75,6.514285714,81%
RMCB 1526,Cerner,SB,Rejection,4/30/2026,70,57,8,8.75,6.514285714,81%
RMCB 1526,Cerner,SB,Rejection,5/1/2026,70,49,8,8.75,5.6,70%
RMCB 1526,Cerner,SB,Rejection,5/2/2026,35,13,8,4.375,2.971428571,37%
RMCB 1526,Cerner,SB,Rejection,5/4/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,5/5/2026,70,52,8,8.75,5.942857143,74%
RMCB 1526,Cerner,SB,Rejection,5/6/2026,70,53,8,8.75,6.057142857,76%
RMCB 1526,Cerner,SB,Rejection,5/7/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,5/11/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,5/12/2026,70,57,8,8.75,6.514285714,81%
RMCB 1526,Cerner,SB,Rejection,5/13/2026,70,59,8,8.75,6.742857143,84%
RMCB 1526,Cerner,SB,Rejection,5/14/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,5/15/2026,70,49,8,8.75,5.6,70%
RMCB 1526,Cerner,SB,Rejection,5/18/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,5/19/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,5/20/2026,70,50,8,8.75,5.714285714,71%
RMCB 1526,Cerner,SB,Rejection,5/21/2026,70,56,8,8.75,6.4,80%
RMCB 1526,Cerner,SB,Rejection,5/22/2026,70,26,8,8.75,2.971428571,37%
RMCB 1526,Cerner,SB,Rejection,5/26/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,5/27/2026,70,54,8,8.75,6.171428571,77%
RMCB 1526,Cerner,SB,Rejection,5/28/2026,70,89,8,8.75,10.17142857,127%
RMCB 1526,Cerner,SB,Rejection,5/29/2026,70,61,8,8.75,6.971428571,87%
RMCB 1526,Cerner,SB,Rejection,5/30/2026,35,13,8,4.375,2.971428571,37%
RMCB 1526,Cerner,SB,Rejection,6/2/2026,70,53,8,8.75,6.057142857,76%
RMCB 1526,Cerner,SB,Rejection,6/3/2026,70,71,8,8.75,8.114285714,101%
RMCB 1526,Cerner,SB,Rejection,6/4/2026,70,72,8,8.75,8.228571429,103%
RMCB 1526,Cerner,SB,Rejection,6/5/2026,70,53,8,8.75,6.057142857,76%
RMCB 1526,Cerner,SB,Rejection,6/8/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,6/9/2026,70,70,8,8.75,8,100%
RMCB 1526,Cerner,SB,Rejection,6/10/2026,70,70,8,8.75,8,100%
RMCB 1526,Cerner,SB,Rejection,6/11/2026,70,60,8,8.75,6.857142857,86%
RMCB 1526,Cerner,SB,Rejection,6/12/2026,70,78,8,8.75,8.914285714,111%
RMCB 1527,EXPERITY,Denial Management,AGING,6/1/2026,50,61,8,6.25,9.76,122%
RMCB 1527,EXPERITY,Denial Management,AGING,6/5/2026,50,20,8,6.25,3.2,40%
RMCB 1527,EXPERITY,Denial Management,AGING,6/9/2026,50,8,8,6.25,1.28,16%
RMCB 1527,EXPERITY,Denial Management,AGING,6/11/2026,50,33,8,6.25,5.28,66%
RMCB 1527,EXPERITY,Denial Management,AGING,6/12/2026,50,20,8,6.25,3.2,40%
RMCB 1527,EXPERITY,Denial Management,Denial,6/4/2026,50,33,8,6.25,5.28,66%
RMCB 1527,EXPERITY,Denial Management,Denial,6/8/2026,50,10,8,6.25,1.6,20%
RMCB 1527,EXPERITY,Denial Management,Denial,6/10/2026,50,28,8,6.25,4.48,56%
RMCB 1530,EXPERITY,Denial Management,Denial,4/1/2026,50,24,8,6.25,3.84,48%
RMCB 1530,EXPERITY,Denial Management,Denial,4/2/2026,50,32,8,6.25,5.12,64%
RMCB 1530,EXPERITY,Denial Management,Denial,4/3/2026,50,35,8,6.25,5.6,70%
RMCB 1530,EXPERITY,Denial Management,Denial,4/6/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/7/2026,50,31,8,6.25,4.96,62%
RMCB 1530,EXPERITY,Denial Management,Denial,4/9/2026,50,38,8,6.25,6.08,76%
RMCB 1530,EXPERITY,Denial Management,Denial,4/10/2026,50,35,8,6.25,5.6,70%
RMCB 1530,EXPERITY,Denial Management,Denial,4/13/2026,50,43,8,6.25,6.88,86%
RMCB 1530,EXPERITY,Denial Management,Denial,4/14/2026,50,36,8,6.25,5.76,72%
RMCB 1530,EXPERITY,Denial Management,Denial,4/15/2026,50,36,8,6.25,5.76,72%
RMCB 1530,EXPERITY,Denial Management,Denial,4/16/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/17/2026,50,35,8,6.25,5.6,70%
RMCB 1530,EXPERITY,Denial Management,Denial,4/20/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/21/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/22/2026,50,34,8,6.25,5.44,68%
RMCB 1530,EXPERITY,Denial Management,Denial,4/23/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/24/2026,50,24,8,6.25,3.84,48%
RMCB 1530,EXPERITY,Denial Management,Denial,4/27/2026,50,40,8,6.25,6.4,80%
RMCB 1530,EXPERITY,Denial Management,Denial,4/28/2026,50,22,8,6.25,3.52,44%
RMCB 1530,EXPERITY,Denial Management,Denial,4/29/2026,50,53,8,6.25,8.48,106%
RMCB 1530,EXPERITY,Denial Management,Denial,4/30/2026,50,38,8,6.25,6.08,76%
RMCB 1530,EXPERITY,Denial Management,Denial,5/5/2026,50,65,8,6.25,10.4,130%
RMCB 1530,EXPERITY,Denial Management,Denial,5/6/2026,50,22,8,6.25,3.52,44%
RMCB 1530,EXPERITY,Denial Management,Denial,5/7/2026,50,65,8,6.25,10.4,130%
RMCB 1530,EXPERITY,Denial Management,Denial,5/8/2026,50,26,8,6.25,4.16,52%
RMCB 1530,EXPERITY,Denial Management,Denial,5/11/2026,50,50,8,6.25,8,100%
